_identifiers-1,_parent_digital_objects-1.identifier,_digital_object_type.string_key,note-1:note_type,note-1:note_value,note-2:note_type,note-2:note_value,title-1:title_non_sort_portion,title-1:title_sort_portion,omeka_identifier-1:omeka_identifier_value,location-1:location_term.value,location-1:location_term.uri,location-1:location_shelf_location-1.location_shelf_location_box_number,location-1:location_shelf_location-1.location_shelf_location_folder_number,location-1:location_shelf_location-1:location_shelf_location_free_text,clio_identifier-1:clio_identifier_value,date_created_textual-1:date_created_textual_value,date_created-1:date_created_start_value,date_created-1:date_created_end_value,date_created-1:date_created_key_date,date_created-1:date_created_type,language-1:language_term.value,language-1:language_term.uri,language-1:language_term.authority,language-2:language_term.value,language-2:language_term.uri,language-2:language_term.authority,place_of_origin-1:place_of_origin_value,collection-1:collection_term.value,collection-1:collection_term.uri,collection-1:collection_archival_series-1:collection_archival_series_part-1:collection_archival_series_part_title,collection-1:collection_archival_series-1:collection_archival_series_part-1:collection_archival_series_part_type,collection-1:collection_archival_series-1:collection_archival_series_part-1:collection_archival_series_part_level,collection-1:collection_archival_series-1:collection_archival_series_part-2:collection_archival_series_part_title,collection-1:collection_archival_series-1:collection_archival_series_part-2:collection_archival_series_part_type,collection-1:collection_archival_series-1:collection_archival_series_part-2:collection_archival_series_part_level,internal_note-1:internal_note_value,genre-1:genre_term.value,genre-1:genre_term.uri,genre-1:genre_term.authority,type_of_resource-1:type_of_resource_value,type_of_resource-2:type_of_resource_value,form-1:form_term.value,form-1:form_term.uri,form-1:form_term.authority,name-1:name_term.value,name-1:name_term.name_type,name-1:name_term.uri,name-1:name_term.authority,name-1:name_role-1.name_role_term.value,name-1:name_role-1.name_role_term.uri,name-1:name_role-1.name_role_term.authority,name-1:name_usage_primary,name-2:name_term.value,name-2:name_term.name_type,name-2:name_term.uri,name-2:name_term.authority,name-2:name_role-2.name_role_term.value,name-2:name_role-2.name_role_term.uri,name-2:name_role-2.name_role_term.authority,object_in_context_url-1:object_in_context_url_value,subject_name-1:subject_name_term.value,subject_name-1:subject_name_term.name_type,subject_name-1:subject_name_term.uri,subject_name-1:subject_name_term.authority,subject_name-2:subject_name_term.value,subject_name-2:subject_name_term.name_type,subject_name-2:subject_name_term.uri,subject_name-2:subject_name.authority,subject_title-1:subject_title_term.value,subject_title-1:subject_title_term.uri,subject_title-1:subject_title_term.authority,subject_topic-1:subject_topic_term.value,subject_topic-1:subject_topic_term.uri,subject_topic-1:subject_topic_term.authority,subject_topic-2:subject_topic_term.value,subject_topic-2:subject_topic_term.uri,subject_topic-2:subject_topic_term.authority,subject_geographic-1:subject_geographic_term.value,subject_geographic-1:subject_geographic_term.uri,subject_geographic-1:subject_geographic_term.authority,digital_origin-1:digital_origin_value,use_and_reproduction-1:use_and_reproduction_value,use_and_reproduction-1:use_and_reproduction_term.authority,use_and_reproduction-1:use_and_reproduction_term.uri,restriction_on_access-1:restriction_on_access_value,_project.string_key
rbml_global_1968_016,,item,,,,,,NY Black Panthers Speak,,"University Archives, Columbia University",http://id.library.columbia.edu/term/993db1bc-2347-4b0d-ab1c-d5714ec82683,7,12,,,circa 1968-1970,1968,1970,TRUE,inferred,English,http://id.loc.gov/vocabulary/iso639-2/eng,iso639-2b,,,,New York (N.Y.),University Protest and Activism Collection,http://id.library.columbia.edu/term/71b876e3-e9fe-4e60-8403-e3f68dc1f112,"Series IV: Commissions and Committees, 1950-1970, bulk 1966-1969",series,1,,,,Aeon Slip No.: 130553,,,,still image,,printed ephemera,http://vocab.getty.edu/aat/300264821,aat,Militant Labor Forum,corporate,http://id.loc.gov/authorities/names/no98075681,naf,Creator,http://id.loc.gov/vocabulary/relators/cre,marcrelator,TRUE,,,,,,,,,Black Panther Party,corporate,http://id.loc.gov/authorities/names/n80095585,naf,,,,,,,,,,,,,,,,,reformatted digital,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,
rbml_global_1968_016_01,rbml_global_1968_016,asset,original filename,1968_016_01.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_016_01.jpg,,NY Black Panthers Speak,11560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_015,,item,,,,,The,"Black Panther, Vol. 3, No. 6",,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,,,,,"May 31, 1969",1969-05-31,,TRUE,,English,http://id.loc.gov/vocabulary/iso639-2/eng,iso639-2b,,,,San Francisco (Calif.),,,,,,,,,Aeon Slip No.: 136086,,,,text,,periodicals,http://vocab.getty.edu/aat/300026657,aat,Black Panther Party,corporate,http://id.loc.gov/authorities/names/n80095585,naf,Creator,http://id.loc.gov/vocabulary/relators/cre,marcrelator,TRUE,,,,,,,,,Black Panther Party,corporate,http://id.loc.gov/authorities/names/n80095585,naf,,,,,,,,African Americans,http://id.worldcat.org/fast/799558,fast,,,,,,,reformatted digital,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,
rbml_global_1968_015_01,rbml_global_1968_015,asset,original filename,1968_015_01.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_015_01.jpg,,Front Page,11559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.library.columbia.edu/exhibits/show/global-revolutions/freedom_struggles/black_panther_party,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_014,,item,,,,,,Black Panther Party Platform and Program,,"University Archives, Columbia University",http://id.library.columbia.edu/term/993db1bc-2347-4b0d-ab1c-d5714ec82683,7,10,,,October 1966,1966-10,,TRUE,,English,http://id.loc.gov/vocabulary/iso639-2/eng,iso639-2b,,,,,University Protest and Activism Collection,http://id.library.columbia.edu/term/71b876e3-e9fe-4e60-8403-e3f68dc1f112,"Series IV: Commissions and Committees, 1950-1970, bulk 1966-1969",series,1,,,,Aeon Slip No.: 130549,,,,text,,printed ephemera,http://vocab.getty.edu/aat/300264821,aat,Black Panther Party,corporate,http://id.loc.gov/authorities/names/n80095585,naf,Creator,http://id.loc.gov/vocabulary/relators/cre,marcrelator,TRUE,,,,,,,,,Black Panther Party,corporate,http://id.loc.gov/authorities/names/n80095585,naf,,,,,,,,Political parties--Platforms,http://id.worldcat.org/fast/1069434,fast,,,,,,,reformatted digital,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,
rbml_global_1968_014_01,rbml_global_1968_014,asset,original filename,1968_014_01.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_014_01.jpg,,Recto,11557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_014_02,rbml_global_1968_014,asset,original filename,1968_014_02.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_014_02.jpg,,Verso,11558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_013,,item,date note,Date based on collection date range,,,,Get Organized!,,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,146,10,,,between 1961 and 2004,1961,2004,TRUE,inferred,English,http://id.loc.gov/vocabulary/iso639-2/eng,iso639-2b,,,,New York (N.Y.),Amiri Baraka Papers,http://id.library.columbia.edu/term/e480292e-a298-4aa4-b2b0-65ce60323d30,"Series IX: Printed Material, 1961-2007",series,1,,,,Aeon Slip No.: 133860,,,,text,,printed ephemera,http://vocab.getty.edu/aat/300264821,aat,"Baraka, Amiri, 1934-2014",personal,http://id.loc.gov/authorities/names/n79108930,naf,Author,http://id.loc.gov/vocabulary/relators/aut,marcrelator,TRUE,"Caldwell, Ben",personal,,,Designer,http://id.loc.gov/vocabulary/relators/dsr,marcrelator,,,,,,,,,,,,,Civil rights movements,http://id.worldcat.org/fast/862708,fast,,,,,,,reformatted digital,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,
rbml_global_1968_013_01,rbml_global_1968_013,asset,original filename,1968_013_01.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_013_01.jpg,,Front of Flyer,11555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.library.columbia.edu/exhibits/show/global-revolutions/freedom_struggles/newark,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_013_02,rbml_global_1968_013,asset,original filename,1968_013_02.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_013_02.jpg,,"Full Flyer, Unfolded",11556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_237,,item,,,,,,Baraka in Wheelchair after Newark Uprising,,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,70,3,,,"July 14, 1967",1967-07-14,,TRUE,,,,,,,,Newark (N.J.),Amiri Baraka Papers,http://id.library.columbia.edu/term/e480292e-a298-4aa4-b2b0-65ce60323d30,"Series VII: Visual Art and Photographs, 1950-2007",series,1,,,,,,,,still image,,photographs,http://vocab.getty.edu/aat/300046300,aat,UPI Telephoto,corporate,http://id.loc.gov/authorities/names/n50057803,naf,Issuing body,http://id.loc.gov/vocabulary/relators/isb,marcrelator,,,,,,,,,,"Baraka, Amiri, 1934-2014",personal,http://id.loc.gov/authorities/names/n79108930,naf,,,,,,,,,,,,,,Newark (N.J.),http://id.loc.gov/authorities/names/n79084833,naf,reformatted digital,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,
rbml_global_1968_237_02,rbml_global_1968_237,asset,original filename,58,filename,1500820007.jpg,,Baraka in Wheelchair after Newark Uprising,11553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_010,,item,,,,,,Who Will Support the Tenants of Newark?,,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,12,,,,1967,1967,,TRUE,,English,http://id.loc.gov/vocabulary/iso639-2/eng,iso639-2b,,,,Newark (N.J.),Todd Gitlin Papers,http://id.library.columbia.edu/term/405d19f3-7767-4044-bfd0-63eeb76252db,,,,,,,Aeon Slip No.: 169557,,,,text,,printed ephemera,http://vocab.getty.edu/aat/300264821,aat,Newark Community Union Project (N.J.),corporate,http://id.loc.gov/authorities/names/n2012036189,naf,Creator,http://id.loc.gov/vocabulary/relators/cre,marcrelator,TRUE,,,,,,,,,,,,,,,,,,,,Landlord and tenant,http://id.worldcat.org/fast/991718,fast,,,,Newark (N.J.),http://id.loc.gov/authorities/names/n79084833,naf,reformatted digital,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,
rbml_global_1968_010_01,rbml_global_1968_010,asset,original filename,1968_010_01.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_010_01.jpg,,Recto,11549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.library.columbia.edu/exhibits/show/global-revolutions/freedom_struggles/newark,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_010_02,rbml_global_1968_010,asset,original filename,1968_010_02.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_010_02.jpg,,Verso,11550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.library.columbia.edu/exhibits/show/global-revolutions/freedom_struggles/newark,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_009,,item,,,,,,"Detroit Free Press, July 25, 1967",,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,292,,,,"July 25, 1967",1967-07-25,,TRUE,,English,http://id.loc.gov/vocabulary/iso639-2/eng,iso639-2b,,,,Detroit (Mich.),Pulitzer Prizes Collection,http://id.library.columbia.edu/term/f2e2d51b-9484-4e4f-bcc9-41a8d0d210d0,Series II: Journalism,series,1,"Subseries II.11: Feature Photography, 1968-present",subseries,2,,Newspapers,http://id.worldcat.org/fast/1423814,fast,text,,periodicals,http://vocab.getty.edu/aat/300026657,aat,Detroit Free Press Co.,corporate,http://id.loc.gov/authorities/names/no2012040855,naf,Publisher,http://id.loc.gov/vocabulary/relators/pbl,marcrelator,,,,,,,,,,,,,,,,,,,,,Race relations,http://id.worldcat.org/fast/1086509,fast,African Americans--Social conditions,http://id.worldcat.org/fast/799698,fast,Detroit (Mich.),http://id.loc.gov/authorities/names/n79045539,naf,reformatted digital,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,
rbml_global_1968_009_01,rbml_global_1968_009,asset,original filename,1968_009_01.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_009_01.jpg,,Front Page,11547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.library.columbia.edu/exhibits/show/global-revolutions/freedom_struggles/summer_city,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_009_02,rbml_global_1968_009,asset,original filename,1968_009_02.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_009_02.jpg,,Page 2A,11548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_008,,item,,,,,,"Los Angeles Times, August 15, 1965",,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,41,1,,,"August 15, 1965",1965-08-15,,TRUE,,English,http://id.loc.gov/vocabulary/iso639-2/eng,iso639-2b,,,,Los Angeles (Calif.),Pulitzer Prizes Collection,http://id.library.columbia.edu/term/f2e2d51b-9484-4e4f-bcc9-41a8d0d210d0,Series II: Journalism,series,1,"Subseries II.11: Feature Photography, 1968-present",subseries,2,Aeon Slip No.: 133877,Newspapers,http://id.worldcat.org/fast/1423814,fast,text,,periodicals,http://vocab.getty.edu/aat/300026657,aat,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Watts Riot (Los Angeles, California : 1965)",http://id.worldcat.org/fast/1404356,fast,Race relations,http://id.worldcat.org/fast/1086509,fast,"Watts (Los Angeles, Calif.)",http://id.loc.gov/authorities/names/n81018793,naf,reformatted digital,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,
rbml_global_1968_008_01,rbml_global_1968_008,asset,original filename,1968_008_01.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_008_01.jpg,,Front Page,11545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.library.columbia.edu/exhibits/show/global-revolutions/freedom_struggles/summer_city,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_008_02,rbml_global_1968_008,asset,original filename,1968_008_02.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_008_02.jpg,,Page A,11546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_007,,item,,,,,,Sendoff,,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,180,117,,,"May 24, 1961",1961-05-24,,TRUE,,,,,,,,Montgomery (Ala.),New Leader Records,http://id.library.columbia.edu/term/c982c6e7-dc92-4aca-a344-5ca8e35283eb,"Series VI: Photographs, 1906-2005, undated",series,1,"Subseries 1: Photographs by Subject, 1924-2005, undated",subseries,2,Aeon Slip No.: 131642,,,,still image,,photographs,http://vocab.getty.edu/aat/300046300,aat,Wide World Photos,corporate,http://id.loc.gov/authorities/names/n2004102678,naf,Issuing body,http://id.loc.gov/vocabulary/relators/isb,marcrelator,,,,,,,,,,"King, Martin Luther, Jr., 1929-1968",personal,http://id.loc.gov/authorities/names/n79084324,naf,,,,,,,,Civil rights movements,http://id.worldcat.org/fast/862708,fast,Freedom Rides (1961),http://id.worldcat.org/fast/1743519,fast,Montgomery (Ala.),http://id.loc.gov/authorities/names/n50007517,naf,reformatted digital,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,
rbml_global_1968_007_01,rbml_global_1968_007,asset,original filename,1968_007_01.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_007_01.jpg,,Recto,11543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_007_02,rbml_global_1968_007,asset,original filename,1968_007_02.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_007_02.jpg,,Verso,11544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_006,,item,,,,,,"Bus Carrying ""Freedom Riders"" Burns",,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,180,117,,,1961,1961,,TRUE,,,,,,,,,New Leader Records,http://id.library.columbia.edu/term/c982c6e7-dc92-4aca-a344-5ca8e35283eb,"Series VI: Photographs, 1906-2005, undated",series,1,"Subseries 1: Photographs by Subject, 1924-2005, undated",subseries,2,Aeon Slip No.: 131643,,,,still image,,photographs,http://vocab.getty.edu/aat/300046300,aat,Wide World Photos,corporate,http://id.loc.gov/authorities/names/n2004102678,naf,Issuing body,http://id.loc.gov/vocabulary/relators/isb,marcrelator,,,,,,,,,,,,,,,,,,,,,Freedom Rides (1961),http://id.worldcat.org/fast/1743519,fast,Civil rights demonstrations,http://id.worldcat.org/fast/862704,fast,United States,http://id.loc.gov/authorities/names/n78095330,naf,reformatted digital,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,
rbml_global_1968_006_01,rbml_global_1968_006,asset,original filename,1968_006_01.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_006_01.jpg,,Recto,11541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.library.columbia.edu/exhibits/show/global-revolutions/freedom_struggles/freedom_rides,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_006_02,rbml_global_1968_006,asset,original filename,1968_006_02.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_006_02.jpg,,Verso,11542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_005,,item,,,,,,"Bus Smokes, Passengers Wait",,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,180,117,,,1961,1961,,TRUE,,,,,,,,Anniston (Ala.),New Leader Records,http://id.library.columbia.edu/term/c982c6e7-dc92-4aca-a344-5ca8e35283eb,"Series VI: Photographs, 1906-2005, undated",series,1,"Subseries 1: Photographs by Subject, 1924-2005, undated",subseries,2,Aeon Slip No.: 131643,,,,still image,,photographs,http://vocab.getty.edu/aat/300046300,aat,Wide World Photos,corporate,http://id.loc.gov/authorities/names/n2004102678,naf,Issuing body,http://id.loc.gov/vocabulary/relators/isb,marcrelator,,,,,,,,,,,,,,,,,,,,,Freedom Rides (1961),http://id.worldcat.org/fast/1743519,fast,Civil rights demonstrations,http://id.worldcat.org/fast/862704,fast,United States,http://id.loc.gov/authorities/names/n78095330,naf,reformatted digital,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,
rbml_global_1968_005_01,rbml_global_1968_005,asset,original filename,1968_005_01.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_005_01.jpg,,Recto,11539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.library.columbia.edu/exhibits/show/global-revolutions/freedom_struggles/freedom_rides,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_005_02,rbml_global_1968_005,asset,original filename,1968_005_02.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_005_02.jpg,,Verso,11540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_004,,item,,,,,,Bus Lunch Counter Integrated,,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,180,117,,,"May 24, 1961",1961-05-24,,TRUE,,,,,,,,Montgomery (Ala.),New Leader Records,http://id.library.columbia.edu/term/c982c6e7-dc92-4aca-a344-5ca8e35283eb,"Series VI: Photographs, 1906-2005, undated",series,1,"Subseries 1: Photographs by Subject, 1924-2005, undated",subseries,2,Aeon Slip No.: 131641,,,,still image,,photographs,http://vocab.getty.edu/aat/300046300,aat,Wide World Photos,corporate,http://id.loc.gov/authorities/names/n2004102678,naf,Issuing body,http://id.loc.gov/vocabulary/relators/isb,marcrelator,,,,,,,,,,,,,,,,,,,,,Freedom Rides (1961),http://id.worldcat.org/fast/1743519,fast,Civil rights demonstrations,http://id.worldcat.org/fast/862704,fast,United States,http://id.loc.gov/authorities/names/n78095330,naf,reformatted digital,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,
rbml_global_1968_004_01,rbml_global_1968_004,asset,original filename,1968_004_01.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_004_01.jpg,,Recto,11537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.library.columbia.edu/exhibits/show/global-revolutions/freedom_struggles/freedom_rides,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_004_02,rbml_global_1968_004,asset,original filename,1968_004_02.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_004_02.jpg,,Verso,11538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_003,,item,,Bus Sign,date note,Date based on collection date range,,For Colored Passengers,,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,24,21,,,between 1963 and 1999,1963,1999,TRUE,inferred,,,,,,,,Constance Baker Motley Papers,http://id.library.columbia.edu/term/23577355-72f1-4282-ade6-7edddacd93a2,"Series XII: Miscellaneous Materials, 1963-1990s",series,1,,,,Aeon Slip No.: 130207,,,,three dimensional object,,objects,http://id.loc.gov/vocabulary/graphicMaterials/tgm007159,gmgpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,Segregation in transportation,http://id.worldcat.org/fast/1111234,fast,,,,United States,http://id.loc.gov/authorities/names/n78095330,naf,reformatted digital,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,
rbml_global_1968_003_01,rbml_global_1968_003,asset,original filename,1968_003_01.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_003_01.jpg,,For Colored Passengers,11536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.library.columbia.edu/exhibits/show/global-revolutions/freedom_struggles/freedom_rides,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
rbml_global_1968_002,,item,,,,,,Drawing of a State Policeman,,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,174,Geller,,,"February 15, 1965",1965-02-15,,TRUE,,,,,,,,New York (N.Y.),New Leader Records,http://id.library.columbia.edu/term/c982c6e7-dc92-4aca-a344-5ca8e35283eb,"Series V: Artwork, 1928-2006, undated",series,1,"Subseries 6: New York Public Library Exhibit--Oversized, 1957-1973",subseries,2,,,,,still image,,drawings,http://id.loc.gov/vocabulary/graphicMaterials/tgm003279,gmgpc,"Geller, Barry, 1932-2010",personal,http://id.loc.gov/authorities/names/n79144057,naf,Artist,http://id.loc.gov/vocabulary/relators/art,marcrelator,TRUE,,,,,,,,,,,,,,,,,,,,Civil rights movements,http://id.worldcat.org/fast/862708,fast,Police,http://id.worldcat.org/fast/1068398,fast,United States,http://id.loc.gov/authorities/names/n78095330,naf,reformatted digital,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,,
rbml_global_1968_002_01,rbml_global_1968_002,asset,original filename,1968_002_01.tif,filename,https://exhibitions-dev.library.columbia.edu/1968_002_01.jpg,,Drawing of a State Policeman,11535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://exhibitions.library.columbia.edu/exhibits/show/global-revolutions/freedom_struggles/birmingham_jail,,,,,,,,,,,,,,,,,,,,,,In Copyright,rightsstatements,http://rightsstatements.org/vocab/InC/1.0/,On-site Access,
