_identifiers-1,_digital_object_type.string_key,_parent_digital_objects-1.identifier,_project.string_key,collection-1:collection_term.value,collection-1:collection_term.uri,name-1:name_term.value,name-1:name_term.name_type,name-1:name_role-1:name_role_term.value,name-1:name_role-1:name_role_term.authority,name-1:name_role-1:name_role_term.uri,name-1:name_term.authority,name-1:name_term.uri,date_created-1:date_created_start_value,date_created-1:date_created_end_value,date_created-1:date_created_type,date_created_textual-1:date_created_textual_value,abstract-1:abstract_value,note-1:note_value,note-1:note_type,clio_identifier-1:clio_identifier_value,omeka_identifier-1:omeka_identifier_value,language-1:language_term.value,language-1:language_term.authority,language-1:language_term.uri,object_in_context_url-1:object_in_context_url_value,location-1:location_term.code,location-1:location_term.value,location-1:location_term.authority,location-1:location_term.uri,note-2:note_value,note-2:note_type,note-3:note_value,note-3:note_type,note-4:note_value,note-4:note_type,digital_origin-1:digital_origin_value,form-1:form_term.value,form-1:form_term.authority,form-1:form_term.uri,genre-1:genre_term.value,genre-1:genre_term.authority,genre-1:genre_term.uri,note-5:note_value,note-5:note_type,place_of_origin-1:place_of_origin_value,place_authority_identifier,relatedItem_Project,projectURL,language_of_cataloging-1:language_of_cataloging_term.value,language_of_cataloging-1:language_of_cataloging_term.authority,language_of_cataloging-1:language_of_cataloging_term.uri,subject_topic-1:subject_topic_term.value,subject_topic-1:subject_topic_term.authority,subject_topic-1:subject_topic_term.uri,subject_topic-2:subject_topic_term.value,subject_topic-2:subject_topic_term.authority,subject_topic-2:subject_topic_term.uri,title-1:title_sort_portion,title_type,title-1:title_non_sort_portion,title-2:title_sort_portion,title-2:title_non_sort_portion
childrensdrawings_vop,item,,childrens_drawings,Spanish children's drawings of the Civil War collection,http://id.library.columbia.edu/term/4d5ae952-974e-43db-8f24-c1175ca03620,"Sanchez, Salvador, ",personal,Artist,marcrelator,http://id.loc.gov/vocabulary/relators/art,,,1938-01-22,,,"January 22, 1938","Drawing no: 79. Child's Age: 12. Colony: Valencia. Depicts an ambulance driving between tanks. Dated January 22, 1938.",,,,,Spanish,iso639-2,http://id.loc.gov/vocabulary/iso639-2/spa,,NNC-A,Avery Library,marcorg,http://id.loc.gov/authorities/names/n80087582,,,,,,,reformatted digital,drawings,gmgpc,http://id.loc.gov/vocabulary/graphicMaterials/tgm003279,Children's drawings,fast,http://id.worldcat.org/fast/855745,still image,original_format,Valencia (Spain : Region),http://id.loc.gov/authorities/names/n82020875,Children's Drawings of the Spanish Civil War,http://www.columbia.edu/cgi-bin/cul/resolve?clio4278351 ,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,War in art,fast,http://id.worldcat.org/fast/1170504,Civil War (Spain : 1936-1939),fast,http://id.worldcat.org/fast/1352321,Desamparados ,,,,
childrensdrawings_vop_000,asset,childrensdrawings_vop,childrens_drawings,,,,,,,,,,,,,,,,,,omeka_8165,,,,https://exhibitions.cul.columbia.edu/exhibits/show/children/spain/valencia/valencia_3,,,,,79.tif,filename,79.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,Desamparados ,,,,
childrensdrawings_vte,item,,childrens_drawings,Spanish children's drawings of the Civil War collection,http://id.library.columbia.edu/term/4d5ae952-974e-43db-8f24-c1175ca03620,"Cabezón Camarero, Domiciana",personal,Artist,marcrelator,http://id.loc.gov/vocabulary/relators/art,,,1936,1939,inferred,between 1936 and 1939,"Drawing no: 93. Child's Age: 12. Colony: Centro Español, Cerbère, France.",Date range based on the dates of the Spanish Civil War.,,,,Spanish,iso639-2,http://id.loc.gov/vocabulary/iso639-2/spa,,NNC-A,Avery Library,marcorg,http://id.loc.gov/authorities/names/n80087582,,,,,,,reformatted digital,drawings,gmgpc,http://id.loc.gov/vocabulary/graphicMaterials/tgm003279,Children's drawings,fast,http://id.worldcat.org/fast/855745,still image,original_format,Cerbère (France),http://id.loc.gov/authorities/names/n96051285,Children's Drawings of the Spanish Civil War,http://www.columbia.edu/cgi-bin/cul/resolve?clio4278351 ,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,War in art,fast,http://id.worldcat.org/fast/1170504,Civil War (Spain : 1936-1939),fast,http://id.worldcat.org/fast/1352321,This Drawing Shows The Girls At Play Skipping Rope.,translated,,Este Dibujo Representa Las Niñas En El Recreo Jugando A La Cuerda.  ,
childrensdrawings_vte_000,asset,childrensdrawings_vte,childrens_drawings,,,,,,,,,,,,,,,,,,omeka_8179,,,,https://exhibitions.cul.columbia.edu/exhibits/show/children/france/pyrenees-orientales/cerbere1,,,,,93.tif,filename,93.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,This Drawing Shows The Girls At Play Skipping Rope.,translated,,Este Dibujo Representa Las Niñas En El Recreo Jugando A La Cuerda.  ,
childrensdrawings_wcy,item,,childrens_drawings,Spanish children's drawings of the Civil War collection,http://id.library.columbia.edu/term/4d5ae952-974e-43db-8f24-c1175ca03620,"Diaz, Maria Antonia",personal,Artist,marcrelator,http://id.loc.gov/vocabulary/relators/art,,,1936,1939,inferred,between 1936 and 1939,"Drawing no: 3. Child's Age: 9. Colony: Centro Español, Cerbère, France.",Date range based on the dates of the Spanish Civil War.,,,,Spanish,iso639-2,http://id.loc.gov/vocabulary/iso639-2/spa,,NNC-A,Avery Library,marcorg,http://id.loc.gov/authorities/names/n80087582,,,,,,,reformatted digital,drawings,gmgpc,http://id.loc.gov/vocabulary/graphicMaterials/tgm003279,Children's drawings,fast,http://id.worldcat.org/fast/855745,still image,original_format,Cerbère (France),http://id.loc.gov/authorities/names/n96051285,Children's Drawings of the Spanish Civil War,http://www.columbia.edu/cgi-bin/cul/resolve?clio4278351 ,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,War in art,fast,http://id.worldcat.org/fast/1170504,Civil War (Spain : 1936-1939),fast,http://id.worldcat.org/fast/1352321,This Drawing Represents This Boy And This Girl On Their Way To The Station.,translated,,Este Dibujo Representa Este Niño Y Esta Niña Van A La Estación ,
childrensdrawings_wcy_000,asset,childrensdrawings_wcy,childrens_drawings,,,,,,,,,,,,,,,,,,omeka_8089,,,,https://exhibitions.cul.columbia.edu/exhibits/show/children/france/pyrenees-orientales/cerbere1,,,,,3.tif,filename,3.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,This Drawing Represents This Boy And This Girl On Their Way To The Station.,translated,,Este Dibujo Representa Este Niño Y Esta Niña Van A La Estación ,
childrensdrawings_wem,item,,childrens_drawings,Spanish children's drawings of the Civil War collection,http://id.library.columbia.edu/term/4d5ae952-974e-43db-8f24-c1175ca03620,"Sierra Torres, Rosita",personal,Artist,marcrelator,http://id.loc.gov/vocabulary/relators/art,,,1938-01,,,"January, 1938","Drawing no: 116. Child's Age: 12. Colony: Colonia Escolar de Benimamet, Valencia. Dated January 1938. Stamp:  Colonia Escolar de Benimamet, Benimamet, Spain.",,,,,Spanish,iso639-2,http://id.loc.gov/vocabulary/iso639-2/spa,,NNC-A,Avery Library,marcorg,http://id.loc.gov/authorities/names/n80087582,,,,,,,reformatted digital,drawings,gmgpc,http://id.loc.gov/vocabulary/graphicMaterials/tgm003279,Children's drawings,fast,http://id.worldcat.org/fast/855745,still image,original_format,Valencia (Spain : Region),http://id.loc.gov/authorities/names/n82020875,Children's Drawings of the Spanish Civil War,http://www.columbia.edu/cgi-bin/cul/resolve?clio4278351 ,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,War in art,fast,http://id.worldcat.org/fast/1170504,Civil War (Spain : 1936-1939),fast,http://id.worldcat.org/fast/1352321,Drawing Of A Cannon,,,,
childrensdrawings_wem_000,asset,childrensdrawings_wem,childrens_drawings,,,,,,,,,,,,,,,,,,omeka_8202,,,,https://exhibitions.cul.columbia.edu/exhibits/show/children/spain/valencia/valencia_3,,,,,116.tif,filename,116.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,Drawing Of A Cannon,,,,
childrensdrawings_wlz,item,,childrens_drawings,Spanish children's drawings of the Civil War collection,http://id.library.columbia.edu/term/4d5ae952-974e-43db-8f24-c1175ca03620,"Moreno, Manolita",personal,Artist,marcrelator,http://id.loc.gov/vocabulary/relators/art,,,1936,1939,inferred,between 1936 and 1939,"Drawing no: 136. Child's Age: 13. Origin: San Sebastian Colony: Bayonne, France..",Date range based on the dates of the Spanish Civil War.,,,,Spanish,iso639-2,http://id.loc.gov/vocabulary/iso639-2/spa,,NNC-A,Avery Library,marcorg,http://id.loc.gov/authorities/names/n80087582,,,,,,,reformatted digital,drawings,gmgpc,http://id.loc.gov/vocabulary/graphicMaterials/tgm003279,Children's drawings,fast,http://id.worldcat.org/fast/855745,still image,original_format,Bayonne (France),http://id.loc.gov/authorities/names/n81072078,Children's Drawings of the Spanish Civil War,http://www.columbia.edu/cgi-bin/cul/resolve?clio4278351 ,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,War in art,fast,http://id.worldcat.org/fast/1170504,Civil War (Spain : 1936-1939),fast,http://id.worldcat.org/fast/1352321,"I Have Drawn A School And Two Children Going To School, A Girl And A Boy;  The Girl Is Jumping And The Boy Is Carrying His Schoolbag.",translated,,"Yo He Dibujado Una Escuela Y Dos Niños Que Vienen A La Escuela;  Es Una Niña Y Un Niño, La Niña Saltando Y Un Niño Con Su Cartera.  ",
childrensdrawings_wlz_000,asset,childrensdrawings_wlz,childrens_drawings,,,,,,,,,,,,,,,,,,omeka_8222,,,,https://exhibitions.cul.columbia.edu/exhibits/show/children/france/pyrenees_atlantiques,,,,,136.tif,filename,136.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,"I Have Drawn A School And Two Children Going To School, A Girl And A Boy;  The Girl Is Jumping And The Boy Is Carrying His Schoolbag.",translated,,"Yo He Dibujado Una Escuela Y Dos Niños Que Vienen A La Escuela;  Es Una Niña Y Un Niño, La Niña Saltando Y Un Niño Con Su Cartera.  ",
childrensdrawings_wxe,item,,childrens_drawings,Spanish children's drawings of the Civil War collection,http://id.library.columbia.edu/term/4d5ae952-974e-43db-8f24-c1175ca03620,"Casas Mares, Damian",personal,Artist,marcrelator,http://id.loc.gov/vocabulary/relators/art,,,1936,1939,inferred,between 1936 and 1939,"Drawing no: 21. Child's Age: 9. Origin: Port-Bou Colony: Centro Español, Cerbère, France.",Date range based on the dates of the Spanish Civil War.,,,,Spanish,iso639-2,http://id.loc.gov/vocabulary/iso639-2/spa,,NNC-A,Avery Library,marcorg,http://id.loc.gov/authorities/names/n80087582,,,,,,,reformatted digital,drawings,gmgpc,http://id.loc.gov/vocabulary/graphicMaterials/tgm003279,Children's drawings,fast,http://id.worldcat.org/fast/855745,still image,original_format,Cerbère (France),http://id.loc.gov/authorities/names/n96051285,Children's Drawings of the Spanish Civil War,http://www.columbia.edu/cgi-bin/cul/resolve?clio4278351 ,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,War in art,fast,http://id.worldcat.org/fast/1170504,Civil War (Spain : 1936-1939),fast,http://id.worldcat.org/fast/1352321,This Drawing Represents The Train In Which I Came To Cerbère During The Bombardment Of Port-bou.,translated,,Este Dibujo Representaa El Tren Que Vine A Cerbère Huyendo De Los Bombardeos De Port-bou.  ,
childrensdrawings_wxe_000,asset,childrensdrawings_wxe,childrens_drawings,,,,,,,,,,,,,,,,,,omeka_8107,,,,https://exhibitions.cul.columbia.edu/exhibits/show/children/france/pyrenees-orientales/cerbere1,,,,,21.tif,filename,21.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,This Drawing Represents The Train In Which I Came To Cerbère During The Bombardment Of Port-bou.,translated,,Este Dibujo Representaa El Tren Que Vine A Cerbère Huyendo De Los Bombardeos De Port-bou.  ,
childrensdrawings_xbb,item,,childrens_drawings,Spanish children's drawings of the Civil War collection,http://id.library.columbia.edu/term/4d5ae952-974e-43db-8f24-c1175ca03620,"Terra, Berta",personal,Artist,marcrelator,http://id.loc.gov/vocabulary/relators/art,,,1936,1939,inferred,between 1936 and 1939,"Drawing no: 28. Child's Age: 10. On the facade: ""Duana"" (Customs House). Colony: Centro Español, Cerbère, France.",Date range based on the dates of the Spanish Civil War.,,,,Spanish,iso639-2,http://id.loc.gov/vocabulary/iso639-2/spa,,NNC-A,Avery Library,marcorg,http://id.loc.gov/authorities/names/n80087582,,,,,,,reformatted digital,drawings,gmgpc,http://id.loc.gov/vocabulary/graphicMaterials/tgm003279,Children's drawings,fast,http://id.worldcat.org/fast/855745,still image,original_format,Cerbère (France),http://id.loc.gov/authorities/names/n96051285,Children's Drawings of the Spanish Civil War,http://www.columbia.edu/cgi-bin/cul/resolve?clio4278351 ,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,War in art,fast,http://id.worldcat.org/fast/1170504,Civil War (Spain : 1936-1939),fast,http://id.worldcat.org/fast/1352321,Duana,translated,,Customs House,
childrensdrawings_xbb_000,asset,childrensdrawings_xbb,childrens_drawings,,,,,,,,,,,,,,,,,,omeka_8114,,,,https://exhibitions.cul.columbia.edu/exhibits/show/children/france/pyrenees-orientales/cerbere3,,,,,28.tif,filename,28.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,Duana,translated,,Customs House,
childrensdrawings_xey,item,,childrens_drawings,Spanish children's drawings of the Civil War collection,http://id.library.columbia.edu/term/4d5ae952-974e-43db-8f24-c1175ca03620,"Sanchez, Antonio",personal,Artist,marcrelator,http://id.loc.gov/vocabulary/relators/art,,,1936,1939,inferred,between 1936 and 1939,"Drawing no: 82. Child's Age: 7. Colony: Residencia Infantil #6, San Juan de Alicante, Spain.",Date range based on the dates of the Spanish Civil War.,,,,Spanish,iso639-2,http://id.loc.gov/vocabulary/iso639-2/spa,,NNC-A,Avery Library,marcorg,http://id.loc.gov/authorities/names/n80087582,,,,,,,reformatted digital,drawings,gmgpc,http://id.loc.gov/vocabulary/graphicMaterials/tgm003279,Children's drawings,fast,http://id.worldcat.org/fast/855745,still image,original_format,San Juan de Alicante (Spain),http://id.loc.gov/authorities/names/n81007741,Children's Drawings of the Spanish Civil War,http://www.columbia.edu/cgi-bin/cul/resolve?clio4278351 ,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,War in art,fast,http://id.worldcat.org/fast/1170504,Civil War (Spain : 1936-1939),fast,http://id.worldcat.org/fast/1352321,War Scene,translated,,Escena De Guerra ,
childrensdrawings_xey_000,asset,childrensdrawings_xey,childrens_drawings,,,,,,,,,,,,,,,,,,omeka_8168,,,,https://exhibitions.cul.columbia.edu/exhibits/show/children/spain/alicante,,,,,82.tif,filename,82.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,War Scene,translated,,Escena De Guerra ,
childrensdrawings_xfp,item,,childrens_drawings,Spanish children's drawings of the Civil War collection,http://id.library.columbia.edu/term/4d5ae952-974e-43db-8f24-c1175ca03620,"Santiago, Luis",personal,Artist,marcrelator,http://id.loc.gov/vocabulary/relators/art,,,1938,,,1938,Drawing no: 74. Colony: Valencia,,,,,Spanish,iso639-2,http://id.loc.gov/vocabulary/iso639-2/spa,,NNC-A,Avery Library,marcorg,http://id.loc.gov/authorities/names/n80087582,,,,,,,reformatted digital,drawings,gmgpc,http://id.loc.gov/vocabulary/graphicMaterials/tgm003279,Children's drawings,fast,http://id.worldcat.org/fast/855745,still image,original_format,Valencia (Spain : Region),http://id.loc.gov/authorities/names/n82020875,Children's Drawings of the Spanish Civil War,http://www.columbia.edu/cgi-bin/cul/resolve?clio4278351 ,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,War in art,fast,http://id.worldcat.org/fast/1170504,Civil War (Spain : 1936-1939),fast,http://id.worldcat.org/fast/1352321,Drawing Dated January 1938,,,,
childrensdrawings_xfp_000,asset,childrensdrawings_xfp,childrens_drawings,,,,,,,,,,,,,,,,,,omeka_8160,,,,https://exhibitions.cul.columbia.edu/exhibits/show/children/spain/valencia/valencia_3,,,,,74.tif,filename,74.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,Drawing Dated January 1938,,,,
childrensdrawings_xpw,item,,childrens_drawings,Spanish children's drawings of the Civil War collection,http://id.library.columbia.edu/term/4d5ae952-974e-43db-8f24-c1175ca03620,"Pozo, J.",personal,Artist,marcrelator,http://id.loc.gov/vocabulary/relators/art,,,1938-01,,,"January, 1938",Drawing no: 57. Child's Age: 13. Dated Enero 1938. Colony: Valencia.,,,,,Spanish,iso639-2,http://id.loc.gov/vocabulary/iso639-2/spa,,NNC-A,Avery Library,marcorg,http://id.loc.gov/authorities/names/n80087582,,,,,,,reformatted digital,drawings,gmgpc,http://id.loc.gov/vocabulary/graphicMaterials/tgm003279,Children's drawings,fast,http://id.worldcat.org/fast/855745,still image,original_format,Valencia (Spain : Region),http://id.loc.gov/authorities/names/n82020875,Children's Drawings of the Spanish Civil War,http://www.columbia.edu/cgi-bin/cul/resolve?clio4278351 ,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,War in art,fast,http://id.worldcat.org/fast/1170504,Civil War (Spain : 1936-1939),fast,http://id.worldcat.org/fast/1352321,Aerial Combat,translated,,Batalla Aerea  ,
childrensdrawings_xpw_000,asset,childrensdrawings_xpw,childrens_drawings,,,,,,,,,,,,,,,,,,omeka_8143,,,,https://exhibitions.cul.columbia.edu/exhibits/show/children/spain/valencia/valencia_3,,,,,57.tif,filename,57.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,Aerial Combat,translated,,Batalla Aerea  ,
childrensdrawings_xrj,item,,childrens_drawings,Spanish children's drawings of the Civil War collection,http://id.library.columbia.edu/term/4d5ae952-974e-43db-8f24-c1175ca03620,"Trimiño, Julia",personal,Artist,marcrelator,http://id.loc.gov/vocabulary/relators/art,,,1936,1939,inferred,between 1936 and 1939,"Drawing no: 117. Colony:  Colonia Escolar #1, Torrente. Stamp: Ministerio de Instrucción Pública.",Date range based on the dates of the Spanish Civil War.,,,,Spanish,iso639-2,http://id.loc.gov/vocabulary/iso639-2/spa,,NNC-A,Avery Library,marcorg,http://id.loc.gov/authorities/names/n80087582,,,,,,,reformatted digital,drawings,gmgpc,http://id.loc.gov/vocabulary/graphicMaterials/tgm003279,Children's drawings,fast,http://id.worldcat.org/fast/855745,still image,original_format,"Torrente (Valencia, Spain)",http://id.loc.gov/authorities/names/n80040690,Children's Drawings of the Spanish Civil War,http://www.columbia.edu/cgi-bin/cul/resolve?clio4278351 ,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,War in art,fast,http://id.worldcat.org/fast/1170504,Civil War (Spain : 1936-1939),fast,http://id.worldcat.org/fast/1352321,Boy And Girl Playing Outside A Country House With A Plane Overhead,,,,
childrensdrawings_xrj_000,asset,childrensdrawings_xrj,childrens_drawings,,,,,,,,,,,,,,,,,,omeka_8203,,,,https://exhibitions.cul.columbia.edu/exhibits/show/children/spain/valencia/valencia_3,,,,,117.tif,filename,117.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,Boy And Girl Playing Outside A Country House With A Plane Overhead,,,,
childrensdrawings_xsl,item,,childrens_drawings,Spanish children's drawings of the Civil War collection,http://id.library.columbia.edu/term/4d5ae952-974e-43db-8f24-c1175ca03620,"Gonzalez Gonzalez, Pablo",personal,Artist,marcrelator,http://id.loc.gov/vocabulary/relators/art,,,1936,1939,inferred,between 1936 and 1939,"Drawing no: 2. Child's Age: 10. Depicts a car, driver smoking pipe, 100 km marker on road. Colony: Colonia Escolar #1, Torrente. Stamp: Ministerio de Instrucción Pública..",Date range based on the dates of the Spanish Civil War.,,,,Spanish,iso639-2,http://id.loc.gov/vocabulary/iso639-2/spa,,NNC-A,Avery Library,marcorg,http://id.loc.gov/authorities/names/n80087582,,,,,,,reformatted digital,drawings,gmgpc,http://id.loc.gov/vocabulary/graphicMaterials/tgm003279,Children's drawings,fast,http://id.worldcat.org/fast/855745,still image,original_format,"Torrente (Valencia, Spain)",http://id.loc.gov/authorities/names/n80040690,Children's Drawings of the Spanish Civil War,http://www.columbia.edu/cgi-bin/cul/resolve?clio4278351 ,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,War in art,fast,http://id.worldcat.org/fast/1170504,Civil War (Spain : 1936-1939),fast,http://id.worldcat.org/fast/1352321,Drawing Of A Car,,,,
childrensdrawings_xsl_000,asset,childrensdrawings_xsl,childrens_drawings,,,,,,,,,,,,,,,,,,omeka_8088,,,,https://exhibitions.cul.columbia.edu/exhibits/show/children/spain/valencia/valencia_2,,,,,2.tif,filename,2.jpg,filename,,,,,,,,,,,,,,,,,,,,,,,,,Drawing Of A Car,,,,
childrensdrawings_yfg,item,,childrens_drawings,Spanish children's drawings of the Civil War collection,http://id.library.columbia.edu/term/4d5ae952-974e-43db-8f24-c1175ca03620,"Torroella, Filomena",personal,Artist,marcrelator,http://id.loc.gov/vocabulary/relators/art,,,1936,1939,inferred,between 1936 and 1939,"Drawing no: 124. Child's Age: 14. Colony: Centro Español, Cerbère, France. On the café there is a Republican and a Catalan flag.",Date range based on the dates of the Spanish Civil War.,,,,Spanish,iso639-2,http://id.loc.gov/vocabulary/iso639-2/spa,,NNC-A,Avery Library,marcorg,http://id.loc.gov/authorities/names/n80087582,,,,,,,reformatted digital,drawings,gmgpc,http://id.loc.gov/vocabulary/graphicMaterials/tgm003279,Children's drawings,fast,http://id.worldcat.org/fast/855745,still image,original_format,Cerbère (France),http://id.loc.gov/authorities/names/n96051285,Children's Drawings of the Spanish Civil War,http://www.columbia.edu/cgi-bin/cul/resolve?clio4278351 ,eng,iso639-2,http://id.loc.gov/vocabulary/iso639-2/eng,War in art,fast,http://id.worldcat.org/fast/1170504,Civil War (Spain : 1936-1939),fast,http://id.worldcat.org/fast/1352321,This Drawing Shows A Cafe With Several Tables To Have Refreshments.,translated,,Este Dibujo Representa Un Café Y Hay Bastantes Mesas Para Ir A Tomar Algun Refresco.  ,
